interview__id,interview__key,region,departement,commune,milieu,dr,grappe,num_menage,taille_menage,latitude,longitude,cm_genre,cm_age,cm_sit_matrim,cm_niv_etudes,cm_actif_occupe,cm_statut_emploi,cm_secteur_isic,cm_tranche_revenu,cm_revenu_mensuel,cm_a_compte_banque,cm_a_compte_imf,cm_a_compte_mobile,cm_a_assurance,cm_recoit_pension,statut_logement,source_eau,nb_personnes_revenu,revenu_mensuel_menage_est,tranche_revenu_menage,acces_electricite,acces_eau_amelioree,cuisson_propre,score_eclairage,possede_voiture,possede_moto,possede_velo,possede_tv,possede_radio,possede_ordi,possede_telephone,score_biens_transport,score_biens_telecom,score_biens,src_rev_non_salarie,src_rev_salarie,src_rev_pension,src_rev_transferts,nb_sources_revenus,nb_membres_actifs,nb_membres_banque,nb_membres_imf,nb_membres_mobile,nb_membres_epargne,nb_membres_credit,nb_membres_assurance,nb_membres_retraite,score_incl_fin_moyen,taux_incl_banque,taux_incl_mobile
bf70efa806ca48f492ff44babfdafcaa,11-79-58-16,Fatick,91,9110100,Urbain,091101000024,2,34,5,14.33497,-16.40868,Masculin,73,Marié(e) monogame,Supérieur,0,,,,,0,0,0,0,,1,4,1,40000,Moins du SMIG,1,1,1,1,0,0,0,1,1,0,0,1,2,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0.2,1,0
256beb73aa654f7a8d73425edd87d371,52-23-67-88,Dakar,11,1130122,Urbain,011301220030,30,6,1,14.733075,-17.2548533333333,Masculin,37,Célibataire,Préscolaire,1,Travailleur compte propre,"G - Commerce, réparation véhicules",100 000 à moins de 200 000,150000,0,1,1,0,,5,4,1,150000,100 000 à moins de 200 000,1,1,1,1,0,0,0,0,0,0,1,1,1,2,1,0,0,0,1,1,0,1,1,1,0,0,0,3,0,1
6149c4133c014dfba9de94855e3eac55,98-44-07-82,Dakar,11,1130122,Urbain,011301220030,30,6,1,14.733075,-17.2548533333333,Féminin,53,Divorcé(e) / Séparé(e),Alphabétisation / Non formel,1,Cadre moyen,P - Éducation,500 000 à moins de 600 000,550000,1,0,1,1,0,5,4,1,550000,500 000 à moins de 600 000,1,1,1,1,0,0,0,0,1,0,1,1,3,4,0,1,0,0,1,1,1,0,1,1,0,1,0,4,1,1
725fd593e4fc412bb1c531458ceccaaa,42-25-73-05,Dakar,11,1130122,Urbain,011301220030,30,4,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
31828b7cb8aa4b46bc31be0dcab6ee36,00-00-63-16,Dakar,13,1320102,Urbain,013201020027,27,1,5,14.74432,-17.136835,Féminin,28,Célibataire,Secondaire 1er cycle,1,Travailleur compte propre,T - Ménages employeurs de personnel domestique,SMIG à moins de 100 000,90000,0,0,1,0,,5,1,1,90000,SMIG à moins de 100 000,1,1,0,1,0,0,0,0,1,0,1,1,2,3,1,0,0,1,2,1,0,0,1,0,0,0,0,0.2,0,1
447238fed4b54018aab427fd3dfb119b,27-04-43-08,Dakar,13,1310100,Urbain,013101000067,67,1,5,14.6876778,-17.2291644,Masculin,83,Célibataire,Secondaire 1er cycle,0,,,,,0,1,1,0,1,1,1,1,150000,100 000 à moins de 200 000,1,1,1,1,0,0,0,1,1,0,1,1,3,4,1,0,0,0,1,0,0,1,2,1,0,0,1,0.8,0,2
30f06322119a444b9850d5864a6abb56,75-13-14-47,Fatick,91,9120302,Urbain,091203020004,0,26,3,14.4890516666667,-16.4000733333333,Masculin,48,Célibataire,Secondaire 1er cycle,1,Cadre moyen,J - Information et communication,SMIG à moins de 100 000,90000,1,0,0,0,,1,2,1,90000,SMIG à moins de 100 000,1,1,1,1,0,0,0,1,1,0,0,1,2,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0.333333333333333,1,0
549eac4a291f4e8fbe350ebe3a3ca078,96-18-99-01,Fatick,91,9110100,Urbain,091101000024,1,1,6,14.3348133333333,-16.4078433333333,Féminin,38,Divorcé(e) / Séparé(e),Préscolaire,0,,,,,0,0,0,0,,8,1,1,40000,Moins du SMIG,1,1,1,1,0,0,1,0,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
564393977e68463c85fe5c1a22cf7308,38-13-78-00,Dakar,11,1130122,Urbain,011301220030,,1,1,14.7143885,-17.4469541,Masculin,34,Célibataire,Préscolaire,1,Travailleur compte propre,H - Transports et entreposage,Moins du SMIG,40000,0,1,1,1,,5,1,1,40000,Moins du SMIG,1,1,1,1,1,0,0,0,1,0,1,1,2,3,0,1,0,0,1,1,0,1,1,0,0,1,0,3,0,1
329427b8fc2144e8ba7226948931a794,77-83-93-07,Dakar,11,1130122,Urbain,011301220030,30,6,3,14.7138603,-17.4465342,Masculin,45,Célibataire,Secondaire 1er cycle,1,Ouvrier/employé qualifié,"G - Commerce, réparation véhicules",200 000 à moins de 300 000,250000,0,1,1,0,,5,1,1,250000,200 000 à moins de 300 000,1,1,1,1,0,1,0,0,0,0,1,1,1,2,0,1,0,0,1,1,0,1,1,0,0,0,0,0.666666666666667,0,1
4beafc7feb8a4c9191e817f7eae6f51d,35-22-55-31,Diourbel,31,3110100,Urbain,031101000022,22,64,8,14.698395,-16.4526533333333,Masculin,71,Célibataire,Supérieur,0,,,,,0,0,1,0,,1,3,1,90000,SMIG à moins de 100 000,1,1,1,1,0,1,0,1,1,0,1,2,4,6,0,0,0,1,1,1,0,0,5,1,1,0,0,0.875,0,5
8460b464d00b4d9bb9884af342581ec1,70-97-80-30,Fatick,91,9110100,Urbain,091101000001,2,1,8,14.3559843,-16.4177562,Féminin,33,Célibataire,Secondaire 1er cycle,1,Travailleur compte propre,"G - Commerce, réparation véhicules",SMIG à moins de 100 000,90000,0,0,1,0,,1,1,2,90000,SMIG à moins de 100 000,1,1,0,1,0,1,0,1,0,0,1,1,2,3,1,0,0,0,2,2,0,0,2,2,0,0,0,0.5,0,1
85faefbd129a47a98539858939de67f0,13-54-85-76,Ziguinchor,21,2120403,Rural,021204030036,,,5,13.0779933333333,-16.5387233333333,Masculin,47,Célibataire,Préscolaire,0,,,,,0,0,1,0,,2,7,2,150000,100 000 à moins de 200 000,1,0,1,1,0,0,1,1,0,0,0,1,1,2,0,0,0,0,1,1,0,0,2,1,0,0,0,0.6,0,2
4720a2285be442a580c0550ac879c9f6,77-86-28-86,Fatick,91,9120402,Rural,091204020021,7,97,3,14.363295,-16.5239466666667,Féminin,39,Célibataire,Préscolaire,1,Ouvrier/employé qualifié,"A - Agriculture, sylviculture et pêche",SMIG à moins de 100 000,90000,0,0,,0,,1,2,1,90000,SMIG à moins de 100 000,1,1,1,1,0,0,0,1,1,0,0,1,2,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4881a1f06b0246c5aa81c38e18466abb,96-07-49-04,Kaolack,61,6110100,Urbain,061101000225,,,7,14.1452141,-16.0673022,Masculin,28,Célibataire,Supérieur,1,Ouvrier/employé qualifié,S - Autres activités de services,Moins du SMIG,40000,0,1,1,1,,8,6,6,90000,SMIG à moins de 100 000,1,0,0,1,0,0,0,1,0,0,1,1,3,4,0,0,0,0,1,6,0,1,6,5,0,1,0,1.85714285714286,0,1
47eb307f7dcf419188ed5ad771c64ce3,92-01-84-83,Dakar,11,1130113,Urbain,011301130060,60,14,2,14.687615,-17.448539,Masculin,56,Marié(e) monogame,Inconnu,,,,,,,,,0,,5,2,2,150000,100 000 à moins de 200 000,1,1,1,1,0,0,0,0,0,0,1,1,1,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0.5,0,1
44b8121f89e6454e9671d778cc1ed16e,73-36-66-55,Louga,83,8310100,Urbain,083101000002,1,209,7,15.6077716666667,-16.2082116666667,Masculin,60,Célibataire,Préscolaire,1,Travailleur compte propre,"A - Agriculture, sylviculture et pêche",SMIG à moins de 100 000,90000,0,0,0,0,,1,1,3,40000,Moins du SMIG,1,1,1,2,0,0,0,0,1,0,1,1,3,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21d26e374b8d49abae414a92a7be59da,55-58-40-00,Fatick,91,9110100,Urbain,091101000024,5,2,5,14.3350016666667,-16.4096933333333,Masculin,75,Célibataire,Secondaire 1er cycle,0,,,,,0,1,1,1,,1,1,1,40000,Moins du SMIG,1,1,1,1,0,1,0,1,1,0,0,1,2,3,1,0,1,0,2,1,1,2,2,1,1,1,0,1.6,1,2
4b19140f951545ff8a9660e418b62f7b,42-31-21-56,Dakar,11,1130123,Urbain,011301230023,23,2,3,14.710364,-17.4420754,Masculin,38,Célibataire,Secondaire 1er cycle,1,Travailleur compte propre,H - Transports et entreposage,300 000 à moins de 400 000,350000,1,0,1,0,,5,1,1,350000,300 000 à moins de 400 000,1,1,1,1,0,0,0,0,1,0,1,1,2,3,1,1,0,0,2,1,1,0,2,1,0,0,0,1.33333333333333,1,2
81a00e862a8d48518a4804fd98aa4578,31-89-89-64,Kaolack,61,6110100,Urbain,061101000225,,,2,14.14683,-16.06816,Masculin,32,Célibataire,Inconnu,1,Travailleur compte propre,H - Transports et entreposage,Moins du SMIG,40000,0,0,1,0,,5,1,1,150000,100 000 à moins de 200 000,1,1,1,1,0,1,0,0,1,0,1,1,2,3,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
32e5b5c83cac469b99e7e4fcfa9b4f8e,34-96-05-27,Fatick,91,9110100,Urbain,091101000024,,,7,14.3336883333333,-16.40835,Féminin,79,Inconnu,Inconnu,,,,,,,,,0,,1,1,1,90000,SMIG à moins de 100 000,1,1,1,1,0,1,0,1,1,0,0,1,2,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0.142857142857143,0,1
395760a7242648d3b7ddcac99b413924,90-41-45-02,Diourbel,31,3110100,Urbain,031101000022,,,4,14.6987836,-16.452844,Masculin,55,Célibataire,Supérieur,1,Cadre moyen,P - Éducation,300 000 à moins de 400 000,350000,1,1,1,0,0,1,1,2,350000,300 000 à moins de 400 000,1,1,1,1,0,0,0,1,1,0,1,1,6,7,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1
12dfdf39101a4ddfafab058a59745e6a,18-60-80-25,Ziguinchor,21,2120403,Rural,021204030036,,,6,13.07761,-16.5373316666667,Masculin,71,Marié(e) monogame,Préscolaire,0,,,,,0,0,1,0,,2,7,2,40000,Moins du SMIG,1,0,0,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,2,0,0,3,1,0,0,0,0.666666666666667,0,1.5
38d997c3a87c42fa910bce960ba3e5c5,23-10-15-20,Thiès,71,7120302,Rural,071203020041,56,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
386fe9a3284a4a0eb328f54aef527969,52-06-51-70,Dakar,11,1130113,Urbain,011301130060,60,3,1,14.68736,-17.4484316666667,Masculin,28,Inconnu,Alphabétisation / Non formel,1,Cadre moyen,Autre (à préciser),200 000 à moins de 300 000,250000,1,0,1,0,,5,1,1,450000,400 000 à moins de 500 000,1,1,1,1,0,0,0,0,0,0,1,1,1,2,0,1,0,0,1,1,1,0,1,1,0,0,0,3,1,1
4b2d86ab4b904f3ea693b665f9c37809,26-91-08-50,Kaolack,61,6110100,Urbain,061101000182,,1,1,14.1388133333333,-16.07027,Masculin,68,Inconnu,Secondaire 1er cycle,1,Travailleur compte propre,H - Transports et entreposage,SMIG à moins de 100 000,90000,,,,0,,5,1,0,90000,SMIG à moins de 100 000,1,1,1,1,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
4c20540129094fc28ec0f13a54047b1b,71-25-23-38,Fatick,91,9120302,Urbain,091203020004,,,6,14.4850166666667,-16.4027083333333,Masculin,39,Célibataire,Inconnu,,,,,,,,,0,,96,1,1,90000,SMIG à moins de 100 000,1,1,1,1,0,1,0,1,1,0,0,2,2,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0.166666666666667,0,1
44374b42d9e14ffd83621657f970bbf6,65-11-38-51,Diourbel,31,3120301,Rural,031203010043,43,63,13,14.7014816666667,-16.4950433333333,Masculin,74,Célibataire,Secondaire 2nd cycle,0,,,,,0,0,1,0,,4,3,1,40000,Moins du SMIG,1,1,0,1,0,0,0,0,1,1,1,1,6,7,0,0,0,1,2,1,0,0,4,3,0,0,0,0.538461538461538,0,4
3b0d2f5ac7dc4ce09a3afc4f9fef660a,24-00-36-41,Fatick,91,9120202,Rural,091202020011,,,8,14.3490516666667,-16.411265,Masculin,53,Célibataire,Secondaire 1er cycle,1,Travailleur compte propre,"A - Agriculture, sylviculture et pêche",SMIG à moins de 100 000,90000,0,0,1,0,,1,1,2,90000,SMIG à moins de 100 000,1,1,1,1,0,1,1,1,1,0,0,2,2,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0.125,0,1
4cf5e06a5f134ae28b3a600a3f2e10b6,89-80-35-41,Fatick,91,9110100,Urbain,091101000024,,2,5,14.335395,-16.410025,Féminin,52,Inconnu,Préscolaire,1,Ouvrier/employé simple,Autre (à préciser),Moins du SMIG,40000,0,0,1,0,,1,1,1,40000,Moins du SMIG,1,1,1,1,0,1,0,0,1,0,0,1,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0.2,0,1
4780660c36284642b1580816690b68da,24-92-49-00,Diourbel,31,3120301,Rural,031203010043,,,3,14.696895,-16.4969083333333,Masculin,50,Marié(e) monogame,Alphabétisation / Non formel,1,Cadre moyen,P - Éducation,400 000 à moins de 500 000,450000,1,0,1,0,0,1,1,2,850000,700 000 à moins de 1 000 000,1,1,1,1,0,0,0,0,1,0,1,1,3,4,0,1,0,0,1,2,2,1,2,1,2,0,0,2.66666666666667,1,1
4061bf434c1e4d17ac386a765a363486,36-23-77-84,Thiès,71,7120302,Rural,071203020041,41,132,5,14.6549533333333,-17.038675,Masculin,55,Célibataire,Secondaire 2nd cycle,1,Ouvrier/employé simple,"A - Agriculture, sylviculture et pêche",SMIG à moins de 100 000,90000,0,0,0,0,,5,1,1,90000,SMIG à moins de 100 000,1,1,1,1,0,0,0,0,1,0,1,1,2,3,0,1,0,0,1,2,0,0,1,0,2,0,0,0.6,0,0.5
33ef3e50839a45e6a880abc255ecd989,30-31-54-24,Kaolack,61,6110100,Urbain,061101000225,,,21,14.1373983333333,-16.0722883333333,Masculin,55,Célibataire,Alphabétisation / Non formel,1,Cadre moyen,"A - Agriculture, sylviculture et pêche",SMIG à moins de 100 000,90000,1,0,1,0,0,2,6,3,250000,200 000 à moins de 300 000,1,0,1,1,0,1,0,1,1,0,1,1,3,4,0,1,0,0,2,9,1,0,16,10,0,0,0,1.28571428571429,0.111111111111111,1.77777777777778
4e659763401346288726bb162e26eaaa,89-42-74-92,Kaolack,61,6110100,Urbain,061101000182,,,2,14.13792,-16.06964,Masculin,65,Marié(e) monogame,Inconnu,0,,,,,0,0,1,0,,5,3,1,40000,Moins du SMIG,1,1,0,1,0,0,0,0,0,0,1,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0.5,0,1
5e71fddb8fb54c89bebc119f98c89689,98-80-39-69,Fatick,91,9110100,Urbain,091101000024,1,2,2,14.3354583333333,-16.4100066666667,Masculin,26,Marié(e) monogame,Inconnu,1,Travailleur compte propre,"G - Commerce, réparation véhicules",100 000 à moins de 200 000,150000,0,1,1,0,,5,2,1,150000,100 000 à moins de 200 000,1,1,1,1,0,1,0,0,0,0,1,1,1,2,1,0,0,0,1,1,0,1,1,1,0,0,0,1.5,0,1
3a64e415e14c49d1a8e95eccbb881c8e,05-02-66-48,Dakar,12,1230133,Urbain,012301330086,,1,3,14.7605764,-17.352592,Féminin,31,Célibataire,Alphabétisation / Non formel,1,Ouvrier/employé simple,P - Éducation,Moins du SMIG,40000,0,0,1,0,,5,1,1,40000,Moins du SMIG,1,1,1,1,0,0,0,1,1,0,0,1,2,3,0,1,0,0,1,1,0,0,1,0,0,0,0,0.333333333333333,0,1
5d0cd1b9f1a649da98d146bc5c08cc63,70-96-93-71,Fatick,91,9110100,Urbain,091101000001,10,3,6,14.3584333333333,-16.4125033333333,Masculin,51,Célibataire,Supérieur,1,Ouvrier/employé simple,"D - Électricité, gaz, vapeur",SMIG à moins de 100 000,90000,1,1,0,0,1,1,1,1,40000,Moins du SMIG,1,1,1,2,0,1,1,1,1,0,0,3,2,5,1,0,0,0,1,1,1,1,0,1,0,0,1,0.5,1,0
5057da336da64124b8dbcd12cdc55900,28-06-39-45,Louga,83,8310100,Urbain,083101000064,1,49,2,15.624435,-16.2328066666667,Masculin,31,Marié(e) monogame,Inconnu,,,,,,,,,0,,5,1,1,90000,SMIG à moins de 100 000,1,1,1,1,1,0,0,0,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0.5,0,1
369782de0a6f4bbbae3f99ab60394ae5,19-07-06-97,Fatick,91,9110100,Urbain,091101000001,10,3,5,14.3570333333333,-16.41274,Féminin,46,Célibataire,Secondaire 1er cycle,1,Ouvrier/employé simple,"G - Commerce, réparation véhicules",Moins du SMIG,40000,1,0,0,0,,1,2,1,90000,SMIG à moins de 100 000,1,1,1,1,0,0,0,1,1,0,0,1,2,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0.2,1,0
722fe348fe67455099fc0e728ad98428,90-71-30-98,Kaolack,61,6110100,Urbain,061101000225,,,5,14.1470448,-16.0687485,Féminin,61,Inconnu,Supérieur,1,Travailleur compte propre,"G - Commerce, réparation véhicules",100 000 à moins de 200 000,150000,0,0,1,0,,3,1,1,90000,SMIG à moins de 100 000,1,1,1,1,1,1,0,1,1,0,1,2,4,6,1,0,0,0,1,2,0,0,3,0,0,0,0,0.6,0,1.5
610123149dff4ce8a04b0b184f8bde13,23-77-12-60,Dakar,13,1330112,Urbain,013301120080,80,1,4,14.7136122,-17.259955,Féminin,73,Divorcé(e) / Séparé(e),Secondaire 1er cycle,1,Travailleur compte propre,"G - Commerce, réparation véhicules",SMIG à moins de 100 000,90000,0,0,0,0,,1,1,1,150000,100 000 à moins de 200 000,1,1,1,1,0,0,0,0,1,0,1,1,2,3,1,0,0,1,2,1,0,0,1,0,0,0,0,0.25,0,1
24bc96e41f1d42f4a8c9c16c72385d0e,54-16-89-81,Dakar,12,1230133,Urbain,012301330086,,5,7,14.7604561,-17.3520587,Masculin,26,Marié(e) monogame,Alphabétisation / Non formel,1,Ouvrier/employé simple,S - Autres activités de services,SMIG à moins de 100 000,90000,1,0,1,0,,1,1,3,550000,500 000 à moins de 600 000,1,1,1,1,0,0,0,1,1,0,1,1,6,7,0,0,0,1,2,4,2,0,4,3,0,0,0,1.28571428571429,0.5,1
ad92ff200c094e02b3f892fd1fbf7410,34-44-31-38,Fatick,91,9120202,Rural,091202020011,3,4,3,14.289475,-16.6619,Masculin,78,Marié(e) monogame,Inconnu,,,,,,,,,0,,2,8,1,90000,SMIG à moins de 100 000,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,2,0,0,0,1,1,0,0,0,0.666666666666667,0,1
52234c90da0348a982c1ca7a88a166c4,77-04-73-21,Diourbel,31,3120301,Rural,031203010043,43,73,5,14.7016533333333,-16.4971383333333,Féminin,44,Marié(e) monogame,Préscolaire,1,Travailleur compte propre,"G - Commerce, réparation véhicules",Moins du SMIG,40000,0,0,,0,,4,7,2,40000,Moins du SMIG,1,0,1,1,0,0,0,0,0,0,1,1,1,2,1,0,0,0,2,3,0,0,2,2,0,0,0,0.8,0,0.666666666666667
a4b35af7a8f14cc18f047765d449d566,14-98-31-10,Kaolack,61,6110100,Urbain,061101000225,,,9,14.1476333333333,-16.0686816666667,Masculin,47,Célibataire,Secondaire 1er cycle,1,Travailleur compte propre,H - Transports et entreposage,100 000 à moins de 200 000,150000,0,0,1,0,,5,3,2,40000,Moins du SMIG,1,1,0,1,1,1,0,0,1,0,1,2,4,6,1,0,0,0,1,2,0,0,4,1,0,0,0,0.555555555555556,0,2
56c3df8e48184436a777917935bc3528,30-97-20-32,Fatick,91,9110100,Urbain,091101000024,,,5,14.3328297,-16.4123404,Masculin,47,Célibataire,Secondaire 1er cycle,1,Travailleur compte propre,Autre (à préciser),Moins du SMIG,40000,1,0,1,0,,1,1,1,40000,Moins du SMIG,1,1,1,1,0,1,0,1,1,0,1,2,3,5,1,0,0,0,1,1,1,0,1,0,0,0,0,0.4,1,1
ec9a256afa5843ce8279dfdf69d419d8,73-17-43-10,Thiès,71,7120302,Rural,071203020041,41,26,7,14.6591166666667,-17.0382033333333,Masculin,38,Célibataire,Secondaire 2nd cycle,1,Ouvrier/employé qualifié,"A - Agriculture, sylviculture et pêche",1 000 000 et plus,1500000,1,0,1,1,,1,1,2,250000,200 000 à moins de 300 000,1,1,1,1,1,0,0,0,1,0,1,1,3,4,1,0,0,0,2,3,1,0,3,3,0,1,0,1.14285714285714,0.333333333333333,1
c7d493f688014040822ebfffe04a4871,89-91-10-13,Fatick,91,9120202,Rural,091202020011,3,34,3,14.2884483333333,-16.6628833333333,Masculin,73,Célibataire,Supérieur,1,Ouvrier/employé qualifié,"G - Commerce, réparation véhicules",Moins du SMIG,40000,0,0,,0,,1,1,1,40000,Moins du SMIG,1,1,1,2,0,0,0,1,1,0,0,1,2,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
65c958992b7c4cc990043dc8997e4c12,20-59-71-11,Fatick,91,9120202,Rural,091202020011,1,1,10,14.2843116666667,-16.6606433333333,Masculin,51,Célibataire,Préscolaire,1,Ouvrier/employé qualifié,F - Construction,Moins du SMIG,40000,0,0,,0,,2,1,1,40000,Moins du SMIG,1,1,1,1,0,0,0,0,1,0,1,2,2,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
25e3d2e4c2aa407ba3f935afd20bf0ef,30-13-25-60,Dakar,13,1320102,Urbain,013201020027,27,77,3,14.7442633,-17.137992,Féminin,35,Célibataire,Supérieur,1,Ouvrier/employé qualifié,P - Éducation,100 000 à moins de 200 000,150000,1,0,1,0,,5,1,2,150000,100 000 à moins de 200 000,1,1,1,1,0,0,0,0,1,0,1,1,3,4,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1
2706ae96fbac4bc394c7f669ffe05699,47-08-48-37,Dakar,13,1320102,Urbain,013201020027,,1,2,14.7435331,-17.1367614,Masculin,76,Marié(e) monogame,Secondaire 1er cycle,0,,,,,1,0,1,0,1,1,1,2,90000,SMIG à moins de 100 000,1,1,1,1,0,0,0,1,1,0,1,1,6,7,0,0,1,0,1,1,1,0,2,0,0,0,1,1.5,1,2
bf6e3ab858d04d93a696af56004f868a,54-06-96-60,Kaolack,61,6110100,Urbain,061101000225,,,3,14.1482016666667,-16.0678916666667,,,,,,,,,,,,,,,3,1,2,90000,SMIG à moins de 100 000,1,1,1,1,0,1,0,0,1,0,1,1,3,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0.333333333333333,0,1
669ad16f1beb4bd485aee91979b26ccb,42-58-50-34,Dakar,11,1130123,Urbain,011301230023,23,1,5,14.711065,-17.44306,Féminin,65,Célibataire,Inconnu,,,,,,,,,0,,5,1,1,250000,200 000 à moins de 300 000,1,1,1,1,0,0,0,0,1,0,1,1,2,3,0,0,0,1,2,1,0,0,1,1,0,0,0,0.4,0,1
387fb645e57546ae8bb024590d91c8de,92-89-19-09,Dakar,11,1130122,Urbain,011301220030,30,1,1,14.733075,-17.2548533333333,Masculin,29,Célibataire,Préscolaire,1,Travailleur compte propre,"G - Commerce, réparation véhicules",100 000 à moins de 200 000,150000,0,0,1,0,,5,4,1,150000,100 000 à moins de 200 000,1,1,1,1,0,0,0,0,1,0,1,1,2,3,1,0,0,0,1,1,0,0,1,1,0,0,0,2,0,1
669ba533537c47ef8df6dc582013b087,91-71-75-78,Dakar,11,1130113,Urbain,011301130060,60,6,1,14.6875957,-17.4485368,Masculin,43,Célibataire,Secondaire 2nd cycle,1,Ouvrier/employé qualifié,H - Transports et entreposage,100 000 à moins de 200 000,150000,0,0,1,0,,5,1,1,150000,100 000 à moins de 200 000,1,1,1,1,0,0,0,0,1,0,1,1,2,3,0,1,0,0,1,1,0,0,1,1,0,0,0,2,0,1
5aee3fdadfcf42c88dabfabc93e78cba,35-13-54-10,Diourbel,31,3120301,Rural,031203010043,43,74,11,14.70194,-16.4953516666667,Féminin,41,Inconnu,Préscolaire,0,,,,,0,0,1,0,,4,7,2,40000,Moins du SMIG,1,0,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,2,0,0,4,1,0,0,0,0.454545454545455,0,2
5b6b77bc43624e4980f30bf429a6cc52,50-85-64-69,Diourbel,31,3110100,Urbain,031101000022,22,,2,14.6990483333333,-16.4520483333333,Masculin,42,Célibataire,Secondaire 1er cycle,1,Ouvrier/employé qualifié,F - Construction,200 000 à moins de 300 000,250000,0,0,1,0,,1,3,2,250000,200 000 à moins de 300 000,1,1,1,1,0,1,0,1,1,0,1,1,4,5,0,0,0,0,1,1,0,0,2,2,0,0,0,2,0,2
6729ed0386dd40c59b4b4874213bd5d3,62-68-10-97,Fatick,91,9120302,Urbain,091203020004,5,1,4,14.4883933333333,-16.40052,Féminin,73,Inconnu,Inconnu,,,,,,,,,0,,3,1,2,90000,SMIG à moins de 100 000,1,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,1,0,1,1,1,0,0,0,0.75,0,1
553676c461e94a158b0ca1a3d17f9813,35-44-60-84,Saint-Louis,42,4220302,Rural,042203020039,,11,10,,,Masculin,49,Marié(e) monogame,Secondaire 1er cycle,0,,,,,1,0,1,0,,2,1,1,90000,SMIG à moins de 100 000,1,1,1,1,0,0,0,0,1,0,0,1,2,3,0,0,0,0,1,1,1,0,4,4,0,0,0,0.9,1,4
540c20c1c4214d83b8418de9375101b7,51-52-05-59,Diourbel,31,3120301,Rural,031203010043,43,67,10,14.7025583333333,-16.497875,Masculin,53,Marié(e) monogame,Secondaire 2nd cycle,1,Cadre moyen,O - Administration publique et défense,500 000 à moins de 600 000,550000,1,0,1,0,,1,7,2,150000,100 000 à moins de 200 000,1,0,0,1,0,0,0,1,1,0,1,1,5,6,0,1,0,0,2,2,1,0,2,2,1,0,0,0.6,0.5,1
586da30f7cba41a78e3e11b2de53a120,86-94-08-60,Kaolack,62,6220203,Rural,062202030015,1,1,6,13.67374,-15.8208016666667,Masculin,28,Célibataire,Supérieur,1,Travailleur compte propre,"A - Agriculture, sylviculture et pêche",Moins du SMIG,40000,0,0,1,0,,2,3,0,40000,Moins du SMIG,1,1,0,1,0,0,0,1,0,0,1,1,2,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0.166666666666667,0,1
2560b9fe5bcf46509b520ef14889a12a,20-24-97-38,Matam,111,11120203,Rural,111202030070,2,1,3,15.541465,-13.2950783333333,Féminin,51,Inconnu,Inconnu,,,,,,,,,0,,2,2,2,150000,100 000 à moins de 200 000,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ca5e41e39d3c40ba866b048d82b1f6e6,97-73-69-93,Kaolack,61,6110100,Urbain,061101000182,,,5,14.1377066666667,-16.0743433333333,Féminin,70,Inconnu,Supérieur,0,,,,,0,0,1,0,,3,1,1,350000,300 000 à moins de 400 000,1,1,1,1,1,0,0,0,1,0,1,1,4,5,0,0,0,0,1,1,0,0,3,0,0,0,0,0.6,0,3
e67c9218558f46bcbb1621528bd33d0a,14-76-97-17,Fatick,91,9110100,Urbain,091101000024,1,1,1,14.332355,-16.409175,Féminin,76,Inconnu,Préscolaire,0,,,,,0,0,1,0,,1,1,0,40000,Moins du SMIG,1,1,1,1,0,0,0,1,0,0,1,1,2,3,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
